N.º,Fecha Tiempo, GMT-03:00,Velocidad del viento, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr),Velocidad de Ráfagas, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr),Dirección del viento, ø (LGR S/N: 20682654, SEN S/N: 20679482, LBL: N/S)
,,,,
64,10/22/21 06:28:59 PM,33.660,45.684,188.1
65,10/22/21 06:29:59 PM,33.660,37.260,181.1
66,10/22/21 06:30:59 PM,33.660,38.484,186.7
67,10/22/21 06:31:59 PM,34.848,49.284,198.0
68,10/22/21 06:32:59 PM,42.084,58.896,199.4
69,10/22/21 06:33:59 PM,40.860,57.708,193.7
70,10/22/21 06:34:59 PM,39.672,58.896,186.7
71,10/22/21 06:35:59 PM,34.848,43.272,186.7
72,10/22/21 06:36:59 PM,32.472,43.272,189.5
73,10/22/21 06:37:59 PM,31.248,37.260,190.9
74,10/22/21 06:38:59 PM,36.072,42.084,188.1
75,10/22/21 06:39:59 PM,34.848,48.096,192.3
76,10/22/21 06:40:59 PM,34.848,43.272,193.7
77,10/22/21 06:41:59 PM,32.472,39.672,174.1
78,10/22/21 06:42:59 PM,27.648,32.472,189.5
79,10/22/21 06:43:59 PM,28.872,44.496,196.5
80,10/22/21 06:44:59 PM,39.672,50.508,206.4
81,10/22/21 06:45:59 PM,42.084,49.284,202.2
82,10/22/21 06:46:59 PM,36.072,50.508,196.5
83,10/22/21 06:47:59 PM,28.872,34.848,185.3
84,10/22/21 06:48:59 PM,25.236,30.060,178.3
85,10/22/21 06:49:59 PM,27.648,33.660,181.1
86,10/22/21 06:50:59 PM,32.472,37.260,186.7
87,10/22/21 06:51:59 PM,36.072,49.284,196.5
88,10/22/21 06:52:59 PM,45.684,54.108,200.8
89,10/22/21 06:53:59 PM,38.484,44.496,200.8
90,10/22/21 06:54:59 PM,38.484,44.496,196.5
91,10/22/21 06:55:59 PM,38.484,43.272,212.0
92,10/22/21 06:56:59 PM,42.084,46.872,198.0
93,10/22/21 06:57:59 PM,30.060,37.260,196.5
94,10/22/21 06:58:59 PM,26.460,34.848,179.7
95,10/22/21 06:59:59 PM,21.636,24.048,181.1
96,10/22/21 07:00:59 PM,22.860,31.248,199.4
97,10/22/21 07:01:59 PM,33.660,42.084,200.8
98,10/22/21 07:02:59 PM,36.072,42.084,203.6
99,10/22/21 07:03:59 PM,34.848,44.496,196.5
100,10/22/21 07:04:59 PM,33.660,42.084,192.3
101,10/22/21 07:05:59 PM,30.060,36.072,193.7
102,10/22/21 07:06:59 PM,27.648,37.260,193.7
103,10/22/21 07:07:59 PM,26.460,30.060,193.7
104,10/22/21 07:08:59 PM,33.660,38.484,199.4
105,10/22/21 07:09:59 PM,27.648,33.660,182.5
106,10/22/21 07:10:59 PM,34.848,42.084,199.4
107,10/22/21 07:11:59 PM,33.660,45.684,200.8
108,10/22/21 07:12:59 PM,36.072,44.496,198.0
109,10/22/21 07:13:59 PM,37.260,45.684,198.0
110,10/22/21 07:14:59 PM,40.860,50.508,199.4
111,10/22/21 07:15:59 PM,36.072,40.860,202.2
112,10/22/21 07:16:59 PM,33.660,38.484,199.4
113,10/22/21 07:17:59 PM,30.060,38.484,198.0
114,10/22/21 07:18:59 PM,24.048,33.660,195.1
115,10/22/21 07:19:59 PM,20.448,33.660,195.1
116,10/22/21 07:20:59 PM,32.472,39.672,200.8
117,10/22/21 07:21:59 PM,36.072,43.272,200.8
118,10/22/21 07:22:59 PM,32.472,37.260,203.6
119,10/22/21 07:23:59 PM,30.060,32.472,198.0
120,10/22/21 07:24:59 PM,30.060,36.072,198.0
121,10/22/21 07:25:59 PM,25.236,37.260,196.5
122,10/22/21 07:26:59 PM,28.872,37.260,198.0
123,10/22/21 07:27:59 PM,24.048,36.072,192.3
124,10/22/21 07:28:59 PM,31.248,38.484,192.3
125,10/22/21 07:29:59 PM,33.660,42.084,205.0
126,10/22/21 07:30:59 PM,36.072,44.496,205.0
127,10/22/21 07:31:59 PM,37.260,45.684,210.6
128,10/22/21 07:32:59 PM,36.072,45.684,205.0
129,10/22/21 07:33:59 PM,27.648,40.860,193.7
130,10/22/21 07:34:59 PM,28.872,33.660,198.0
131,10/22/21 07:35:59 PM,32.472,37.260,209.2
132,10/22/21 07:36:59 PM,33.660,38.484,207.8
133,10/22/21 07:37:59 PM,36.072,42.084,202.2
134,10/22/21 07:38:59 PM,28.872,34.848,207.8
135,10/22/21 07:39:59 PM,25.236,33.660,195.1
136,10/22/21 07:40:59 PM,27.648,39.672,193.7
137,10/22/21 07:41:59 PM,26.460,30.060,192.3
138,10/22/21 07:42:59 PM,28.872,33.660,196.5
139,10/22/21 07:43:59 PM,27.648,36.072,190.9
140,10/22/21 07:44:59 PM,26.460,32.472,193.7
141,10/22/21 07:45:59 PM,26.460,32.472,193.7
142,10/22/21 07:46:59 PM,26.460,31.248,193.7
143,10/22/21 07:47:59 PM,31.248,43.272,206.4
144,10/22/21 07:48:59 PM,38.484,43.272,200.8
145,10/22/21 07:49:59 PM,33.660,37.260,205.0
146,10/22/21 07:50:59 PM,31.248,38.484,198.0
147,10/22/21 07:51:59 PM,24.048,30.060,198.0
148,10/22/21 07:52:59 PM,24.048,30.060,195.1
149,10/22/21 07:53:59 PM,27.648,37.260,198.0
150,10/22/21 07:54:59 PM,24.048,33.660,192.3
151,10/22/21 07:55:59 PM,19.224,24.048,188.1
152,10/22/21 07:56:59 PM,20.448,25.236,186.7
153,10/22/21 07:57:59 PM,19.224,22.860,189.5
154,10/22/21 07:58:59 PM,22.860,32.472,198.0
155,10/22/21 07:59:59 PM,25.236,28.872,202.2
156,10/22/21 08:00:59 PM,26.460,31.248,205.0
157,10/22/21 08:01:59 PM,31.248,36.072,206.4
158,10/22/21 08:02:59 PM,28.872,33.660,199.4
159,10/22/21 08:03:59 PM,25.236,31.248,207.8
160,10/22/21 08:04:59 PM,25.236,28.872,212.0
161,10/22/21 08:05:59 PM,30.060,37.260,210.6
162,10/22/21 08:06:59 PM,26.460,33.660,210.6
163,10/22/21 08:07:59 PM,24.048,30.060,203.6
164,10/22/21 08:08:59 PM,24.048,28.872,202.2
165,10/22/21 08:09:59 PM,22.860,28.872,198.0
166,10/22/21 08:10:59 PM,18.036,21.636,188.1
167,10/22/21 08:11:59 PM,18.036,21.636,182.5
168,10/22/21 08:12:59 PM,19.224,25.236,189.5
169,10/22/21 08:13:59 PM,24.048,28.872,205.0
170,10/22/21 08:14:59 PM,22.860,25.236,192.3
171,10/22/21 08:15:59 PM,19.224,21.636,192.3
172,10/22/21 08:16:59 PM,19.224,28.872,186.7
173,10/22/21 08:17:59 PM,25.236,28.872,186.7
174,10/22/21 08:18:59 PM,20.448,30.060,183.9
175,10/22/21 08:19:59 PM,21.636,28.872,190.9
176,10/22/21 08:20:59 PM,27.648,36.072,193.7
177,10/22/21 08:21:59 PM,25.236,31.248,198.0
178,10/22/21 08:22:59 PM,21.636,26.460,192.3
179,10/22/21 08:23:59 PM,21.636,28.872,196.5
180,10/22/21 08:24:59 PM,24.048,31.248,189.5
181,10/22/21 08:25:59 PM,22.860,30.060,193.7
182,10/22/21 08:26:59 PM,19.224,24.048,189.5
183,10/22/21 08:27:59 PM,21.636,27.648,199.4
184,10/22/21 08:28:59 PM,28.872,40.860,205.0
185,10/22/21 08:29:59 PM,28.872,39.672,202.2
186,10/22/21 08:30:59 PM,26.460,31.248,202.2
187,10/22/21 08:31:59 PM,30.060,34.848,200.8
188,10/22/21 08:32:59 PM,22.860,26.460,205.0
189,10/22/21 08:33:59 PM,19.224,22.860,209.2
190,10/22/21 08:34:59 PM,16.848,19.224,209.2
191,10/22/21 08:35:59 PM,15.624,18.036,212.0
192,10/22/21 08:36:59 PM,15.624,19.224,214.8
193,10/22/21 08:37:59 PM,16.848,20.448,209.2
194,10/22/21 08:38:59 PM,16.848,24.048,210.6
195,10/22/21 08:39:59 PM,16.848,20.448,213.4
196,10/22/21 08:40:59 PM,18.036,19.224,214.8
197,10/22/21 08:41:59 PM,16.848,19.224,206.4
198,10/22/21 08:42:59 PM,20.448,26.460,209.2
199,10/22/21 08:43:59 PM,15.624,18.036,179.7
200,10/22/21 08:44:59 PM,14.436,16.848,179.7
201,10/22/21 08:45:59 PM,15.624,20.448,176.9
202,10/22/21 08:46:59 PM,16.848,19.224,171.3
203,10/22/21 08:47:59 PM,15.624,18.036,181.1
204,10/22/21 08:48:59 PM,15.624,19.224,171.3
205,10/22/21 08:49:59 PM,15.624,18.036,178.3
206,10/22/21 08:50:59 PM,13.212,14.436,185.3
207,10/22/21 08:51:59 PM,13.212,14.436,203.6
208,10/22/21 08:52:59 PM,14.436,16.848,205.0
209,10/22/21 08:53:59 PM,13.212,18.036,206.4
210,10/22/21 08:54:59 PM,14.436,18.036,182.5
211,10/22/21 08:55:59 PM,15.624,19.224,181.1
212,10/22/21 08:56:59 PM,16.848,19.224,174.1
213,10/22/21 08:57:59 PM,15.624,18.036,175.5
214,10/22/21 08:58:59 PM,18.036,25.236,186.7
215,10/22/21 08:59:59 PM,20.448,25.236,193.7
216,10/22/21 09:00:59 PM,19.224,22.860,185.3
217,10/22/21 09:01:59 PM,19.224,24.048,186.7
218,10/22/21 09:02:59 PM,21.636,25.236,195.1
219,10/22/21 09:03:59 PM,20.448,25.236,185.3
220,10/22/21 09:04:59 PM,20.448,22.860,193.7
221,10/22/21 09:05:59 PM,20.448,21.636,182.5
222,10/22/21 09:06:59 PM,21.636,27.648,192.3
223,10/22/21 09:07:59 PM,26.460,28.872,209.2
224,10/22/21 09:08:59 PM,22.860,25.236,205.0
225,10/22/21 09:09:59 PM,19.224,28.872,200.8
226,10/22/21 09:10:59 PM,24.048,26.460,210.6
227,10/22/21 09:11:59 PM,20.448,22.860,206.4
228,10/22/21 09:12:59 PM,24.048,28.872,212.0
229,10/22/21 09:13:59 PM,22.860,26.460,212.0
230,10/22/21 09:14:59 PM,22.860,27.648,207.8
231,10/22/21 09:15:59 PM,20.448,22.860,207.8
232,10/22/21 09:16:59 PM,21.636,24.048,199.4
233,10/22/21 09:17:59 PM,19.224,24.048,190.9
234,10/22/21 09:18:59 PM,25.236,28.872,206.4
235,10/22/21 09:19:59 PM,20.448,26.460,205.0
236,10/22/21 09:20:59 PM,20.448,26.460,213.4
237,10/22/21 09:21:59 PM,16.848,18.036,202.2
238,10/22/21 09:22:59 PM,14.436,16.848,202.2
239,10/22/21 09:23:59 PM,19.224,26.460,193.7
240,10/22/21 09:24:59 PM,20.448,25.236,200.8
241,10/22/21 09:25:59 PM,16.848,19.224,192.3
242,10/22/21 09:26:59 PM,18.036,19.224,203.6
243,10/22/21 09:27:59 PM,15.624,18.036,188.1
244,10/22/21 09:28:59 PM,10.836,13.212,216.2
245,10/22/21 09:29:59 PM,9.612,12.024,189.5
246,10/22/21 09:30:59 PM,10.836,12.024,182.5
247,10/22/21 09:31:59 PM,12.024,13.212,185.3
248,10/22/21 09:32:59 PM,13.212,14.436,193.7
249,10/22/21 09:33:59 PM,10.836,12.024,195.1
250,10/22/21 09:34:59 PM,13.212,21.636,216.2
251,10/22/21 09:35:59 PM,25.236,33.660,206.4
252,10/22/21 09:36:59 PM,19.224,28.872,200.8
253,10/22/21 09:37:59 PM,16.848,19.224,200.8
254,10/22/21 09:38:59 PM,18.036,21.636,207.8
255,10/22/21 09:39:59 PM,18.036,20.448,190.9
256,10/22/21 09:40:59 PM,16.848,19.224,212.0
257,10/22/21 09:41:59 PM,15.624,16.848,195.1
258,10/22/21 09:42:59 PM,15.624,16.848,200.8
259,10/22/21 09:43:59 PM,13.212,16.848,200.8
260,10/22/21 09:44:59 PM,18.036,20.448,193.7
261,10/22/21 09:45:59 PM,24.048,31.248,188.1
262,10/22/21 09:46:59 PM,15.624,19.224,182.5
263,10/22/21 09:47:59 PM,14.436,15.624,216.2
264,10/22/21 09:48:59 PM,16.848,21.636,226.0
265,10/22/21 09:49:59 PM,20.448,24.048,202.2
266,10/22/21 09:50:59 PM,15.624,19.224,186.7
267,10/22/21 09:51:59 PM,13.212,14.436,195.1
268,10/22/21 09:52:59 PM,14.436,16.848,214.8
269,10/22/21 09:53:59 PM,16.848,18.036,226.0
270,10/22/21 09:54:59 PM,15.624,16.848,227.4
271,10/22/21 09:55:59 PM,14.436,19.224,224.6
272,10/22/21 09:56:59 PM,14.436,15.624,220.4
273,10/22/21 09:57:59 PM,14.436,15.624,228.8
274,10/22/21 09:58:59 PM,14.436,15.624,221.8
275,10/22/21 09:59:59 PM,15.624,16.848,216.2
276,10/22/21 10:00:59 PM,15.624,16.848,233.1
277,10/22/21 10:01:59 PM,15.624,16.848,221.8
278,10/22/21 10:02:59 PM,15.624,16.848,226.0
279,10/22/21 10:03:59 PM,15.624,18.036,188.1
280,10/22/21 10:04:59 PM,18.036,19.224,223.2
281,10/22/21 10:05:59 PM,16.848,19.224,209.2
282,10/22/21 10:06:59 PM,16.848,16.848,223.2
283,10/22/21 10:07:59 PM,16.848,19.224,189.5
284,10/22/21 10:08:59 PM,19.224,20.448,205.0
285,10/22/21 10:09:59 PM,18.036,19.224,217.6
286,10/22/21 10:10:59 PM,16.848,19.224,205.0
287,10/22/21 10:11:59 PM,18.036,19.224,212.0
288,10/22/21 10:12:59 PM,20.448,21.636,206.4
289,10/22/21 10:13:59 PM,19.224,20.448,203.6
290,10/22/21 10:14:59 PM,20.448,26.460,195.1
291,10/22/21 10:15:59 PM,21.636,26.460,219.0
292,10/22/21 10:16:59 PM,19.224,20.448,206.4
293,10/22/21 10:17:59 PM,18.036,21.636,206.4
294,10/22/21 10:18:59 PM,21.636,25.236,203.6
295,10/22/21 10:19:59 PM,18.036,20.448,190.9
296,10/22/21 10:20:59 PM,20.448,24.048,212.0
297,10/22/21 10:21:59 PM,12.024,15.624,203.6
298,10/22/21 10:22:59 PM,16.848,18.036,223.2
299,10/22/21 10:23:59 PM,15.624,19.224,185.3
300,10/22/21 10:24:59 PM,14.436,16.848,226.0
301,10/22/21 10:25:59 PM,16.848,19.224,224.6
302,10/22/21 10:26:59 PM,14.436,15.624,233.1
303,10/22/21 10:27:59 PM,15.624,18.036,207.8
304,10/22/21 10:28:59 PM,15.624,16.848,193.7
305,10/22/21 10:29:59 PM,14.436,15.624,206.4
306,10/22/21 10:30:59 PM,14.436,15.624,202.2
307,10/22/21 10:31:59 PM,14.436,16.848,210.6
308,10/22/21 10:32:59 PM,16.848,18.036,220.4
309,10/22/21 10:33:59 PM,14.436,16.848,190.9
310,10/22/21 10:34:59 PM,15.624,19.224,202.2
311,10/22/21 10:35:59 PM,16.848,19.224,203.6
312,10/22/21 10:36:59 PM,16.848,20.448,198.0
313,10/22/21 10:37:59 PM,15.624,20.448,193.7
314,10/22/21 10:38:59 PM,19.224,24.048,210.6
315,10/22/21 10:39:59 PM,14.436,18.036,214.8
316,10/22/21 10:40:59 PM,18.036,19.224,206.4
317,10/22/21 10:41:59 PM,16.848,21.636,214.8
318,10/22/21 10:42:59 PM,15.624,18.036,233.1
319,10/22/21 10:43:59 PM,15.624,19.224,210.6
320,10/22/21 10:44:59 PM,14.436,19.224,202.2
321,10/22/21 10:45:59 PM,15.624,24.048,193.7
322,10/22/21 10:46:59 PM,21.636,26.460,212.0
323,10/22/21 10:47:59 PM,16.848,22.860,219.0
324,10/22/21 10:48:59 PM,14.436,15.624,235.9
325,10/22/21 10:49:59 PM,13.212,14.436,209.2
326,10/22/21 10:50:59 PM,13.212,14.436,210.6
327,10/22/21 10:51:59 PM,16.848,24.048,200.8
328,10/22/21 10:52:59 PM,19.224,24.048,198.0
329,10/22/21 10:53:59 PM,18.036,22.860,212.0
330,10/22/21 10:54:59 PM,20.448,26.460,188.1
331,10/22/21 10:55:59 PM,21.636,27.648,186.7
332,10/22/21 10:56:59 PM,21.636,25.236,202.2
333,10/22/21 10:57:59 PM,18.036,20.448,203.6
334,10/22/21 10:58:59 PM,13.212,16.848,209.2
335,10/22/21 10:59:59 PM,18.036,24.048,196.5
336,10/22/21 11:00:59 PM,22.860,30.060,206.4
337,10/22/21 11:01:59 PM,20.448,27.648,214.8
338,10/22/21 11:02:59 PM,22.860,28.872,206.4
339,10/22/21 11:03:59 PM,18.036,20.448,203.6
340,10/22/21 11:04:59 PM,19.224,21.636,235.9
341,10/22/21 11:05:59 PM,21.636,22.860,238.7
342,10/22/21 11:06:59 PM,19.224,24.048,234.5
343,10/22/21 11:07:59 PM,19.224,21.636,217.6
344,10/22/21 11:08:59 PM,16.848,20.448,207.8
345,10/22/21 11:09:59 PM,14.436,18.036,203.6
346,10/22/21 11:10:59 PM,16.848,19.224,213.4
347,10/22/21 11:11:59 PM,19.224,21.636,219.0
348,10/22/21 11:12:59 PM,22.860,28.872,219.0
349,10/22/21 11:13:59 PM,21.636,26.460,216.2
350,10/22/21 11:14:59 PM,21.636,25.236,205.0
351,10/22/21 11:15:59 PM,22.860,26.460,212.0
352,10/22/21 11:16:59 PM,24.048,27.648,214.8
353,10/22/21 11:17:59 PM,22.860,25.236,212.0
354,10/22/21 11:18:59 PM,25.236,30.060,205.0
355,10/22/21 11:19:59 PM,22.860,24.048,223.2
356,10/22/21 11:20:59 PM,26.460,28.872,209.2
357,10/22/21 11:21:59 PM,25.236,27.648,210.6
358,10/22/21 11:22:59 PM,25.236,27.648,216.2
359,10/22/21 11:23:59 PM,24.048,26.460,214.8
360,10/22/21 11:24:59 PM,24.048,27.648,210.6
361,10/22/21 11:25:59 PM,24.048,30.060,220.4
362,10/22/21 11:26:59 PM,24.048,28.872,198.0
363,10/22/21 11:27:59 PM,28.872,33.660,210.6
364,10/22/21 11:28:59 PM,26.460,28.872,216.2
365,10/22/21 11:29:59 PM,25.236,30.060,224.6
366,10/22/21 11:30:59 PM,27.648,31.248,210.6
367,10/22/21 11:31:59 PM,26.460,28.872,220.4
368,10/22/21 11:32:59 PM,26.460,28.872,214.8
369,10/22/21 11:33:59 PM,26.460,28.872,210.6
370,10/22/21 11:34:59 PM,28.872,32.472,227.4
371,10/22/21 11:35:59 PM,27.648,32.472,212.0
372,10/22/21 11:36:59 PM,28.872,32.472,212.0
373,10/22/21 11:37:59 PM,31.248,34.848,224.6
374,10/22/21 11:38:59 PM,33.660,37.260,217.6
375,10/22/21 11:39:59 PM,28.872,32.472,203.6
376,10/22/21 11:40:59 PM,27.648,31.248,192.3
377,10/22/21 11:41:59 PM,27.648,30.060,213.4
378,10/22/21 11:42:59 PM,27.648,30.060,216.2
379,10/22/21 11:43:59 PM,28.872,31.248,217.6
380,10/22/21 11:44:59 PM,30.060,34.848,217.6
381,10/22/21 11:45:59 PM,28.872,31.248,217.6
382,10/22/21 11:46:59 PM,27.648,31.248,227.4
383,10/22/21 11:47:59 PM,30.060,34.848,214.8
384,10/22/21 11:48:59 PM,30.060,33.660,221.8
385,10/22/21 11:49:59 PM,31.248,34.848,213.4
386,10/22/21 11:50:59 PM,31.248,37.260,214.8
387,10/22/21 11:51:59 PM,30.060,32.472,224.6
388,10/22/21 11:52:59 PM,31.248,36.072,221.8
389,10/22/21 11:53:59 PM,32.472,36.072,213.4
390,10/22/21 11:54:59 PM,30.060,34.848,213.4
391,10/22/21 11:55:59 PM,30.060,33.660,221.8
392,10/22/21 11:56:59 PM,33.660,38.484,220.4
393,10/22/21 11:57:59 PM,31.248,34.848,220.4
394,10/22/21 11:58:59 PM,30.060,36.072,216.2
395,10/22/21 11:59:59 PM,33.660,37.260,223.2
396,10/23/21 12:00:59 AM,32.472,37.260,220.4
397,10/23/21 12:01:59 AM,31.248,34.848,223.2
398,10/23/21 12:02:59 AM,33.660,37.260,206.4
399,10/23/21 12:03:59 AM,27.648,31.248,216.2
400,10/23/21 12:04:59 AM,28.872,37.260,213.4
401,10/23/21 12:05:59 AM,32.472,37.260,213.4
402,10/23/21 12:06:59 AM,30.060,34.848,217.6
403,10/23/21 12:07:59 AM,28.872,36.072,212.0
404,10/23/21 12:08:59 AM,31.248,34.848,216.2
405,10/23/21 12:09:59 AM,32.472,38.484,213.4
406,10/23/21 12:10:59 AM,34.848,37.260,212.0
407,10/23/21 12:11:59 AM,33.660,37.260,209.2
408,10/23/21 12:12:59 AM,33.660,37.260,207.8
409,10/23/21 12:13:59 AM,32.472,40.860,223.2
410,10/23/21 12:14:59 AM,31.248,34.848,212.0
411,10/23/21 12:15:59 AM,32.472,37.260,217.6
412,10/23/21 12:16:59 AM,32.472,37.260,210.6
413,10/23/21 12:17:59 AM,33.660,38.484,206.4
414,10/23/21 12:18:59 AM,36.072,38.484,205.0
415,10/23/21 12:19:59 AM,32.472,39.672,213.4
416,10/23/21 12:20:59 AM,33.660,37.260,206.4
417,10/23/21 12:21:59 AM,34.848,37.260,217.6
418,10/23/21 12:22:59 AM,32.472,37.260,202.2
419,10/23/21 12:23:59 AM,32.472,36.072,214.8
420,10/23/21 12:24:59 AM,33.660,37.260,217.6
421,10/23/21 12:25:59 AM,27.648,32.472,216.2
422,10/23/21 12:26:59 AM,30.060,33.660,216.2
423,10/23/21 12:27:59 AM,31.248,34.848,212.0
424,10/23/21 12:28:59 AM,33.660,42.084,200.8
425,10/23/21 12:29:59 AM,37.260,43.272,213.4
426,10/23/21 12:30:59 AM,38.484,44.496,206.4
427,10/23/21 12:31:59 AM,36.072,40.860,210.6
428,10/23/21 12:32:59 AM,34.848,39.672,206.4
429,10/23/21 12:33:59 AM,33.660,43.272,203.6
430,10/23/21 12:34:59 AM,38.484,42.084,205.0
431,10/23/21 12:35:59 AM,37.260,43.272,210.6
432,10/23/21 12:36:59 AM,32.472,39.672,209.2
433,10/23/21 12:37:59 AM,31.248,38.484,202.2
434,10/23/21 12:38:59 AM,38.484,45.684,198.0
435,10/23/21 12:39:59 AM,37.260,45.684,216.2
436,10/23/21 12:40:59 AM,34.848,39.672,212.0
437,10/23/21 12:41:59 AM,31.248,36.072,205.0
438,10/23/21 12:42:59 AM,32.472,39.672,214.8
439,10/23/21 12:43:59 AM,31.248,33.660,214.8
440,10/23/21 12:44:59 AM,31.248,36.072,221.8
441,10/23/21 12:45:59 AM,34.848,38.484,220.4
442,10/23/21 12:46:59 AM,32.472,37.260,210.6
443,10/23/21 12:47:59 AM,37.260,43.272,213.4
444,10/23/21 12:48:59 AM,36.072,38.484,217.6
445,10/23/21 12:49:59 AM,32.472,37.260,216.2
446,10/23/21 12:50:59 AM,34.848,38.484,207.8
447,10/23/21 12:51:59 AM,38.484,45.684,216.2
448,10/23/21 12:52:59 AM,37.260,45.684,213.4
449,10/23/21 12:53:59 AM,42.084,46.872,210.6
450,10/23/21 12:54:59 AM,38.484,40.860,212.0
451,10/23/21 12:55:59 AM,34.848,39.672,219.0
452,10/23/21 12:56:59 AM,37.260,44.496,220.4
453,10/23/21 12:57:59 AM,34.848,40.860,217.6
454,10/23/21 12:58:59 AM,36.072,43.272,219.0
455,10/23/21 12:59:59 AM,34.848,42.084,221.8
456,10/23/21 01:00:59 AM,34.848,38.484,223.2
457,10/23/21 01:01:59 AM,37.260,42.084,217.6
458,10/23/21 01:02:59 AM,39.672,46.872,214.8
459,10/23/21 01:03:59 AM,43.272,48.096,219.0
460,10/23/21 01:04:59 AM,40.860,46.872,209.2
461,10/23/21 01:05:59 AM,38.484,49.284,213.4
462,10/23/21 01:06:59 AM,36.072,45.684,216.2
463,10/23/21 01:07:59 AM,34.848,42.084,220.4
464,10/23/21 01:08:59 AM,34.848,43.272,216.2
465,10/23/21 01:09:59 AM,34.848,39.672,228.8
466,10/23/21 01:10:59 AM,36.072,39.672,226.0
467,10/23/21 01:11:59 AM,39.672,44.496,219.0
468,10/23/21 01:12:59 AM,39.672,45.684,230.2
469,10/23/21 01:13:59 AM,36.072,42.084,224.6
470,10/23/21 01:14:59 AM,39.672,44.496,223.2
